Country,Country Code,Continent,Region,Date,Confirmed,Suspected,Death,Recovered
Jamaica,388,Americas,Caribbean,20200131,0,0,0,0
Jamaica,388,Americas,Caribbean,20200201,0,0,0,0
Jamaica,388,Americas,Caribbean,20200202,0,0,0,0
Jamaica,388,Americas,Caribbean,20200203,0,0,0,0
Jamaica,388,Americas,Caribbean,20200204,0,0,0,0
Jamaica,388,Americas,Caribbean,20200205,0,0,0,0
Jamaica,388,Americas,Caribbean,20200206,0,0,0,0
Jamaica,388,Americas,Caribbean,20200207,0,0,0,0
Jamaica,388,Americas,Caribbean,20200208,0,0,0,0
Jamaica,388,Americas,Caribbean,20200209,0,0,0,0
Jamaica,388,Americas,Caribbean,20200210,0,0,0,0
Jamaica,388,Americas,Caribbean,20200211,0,0,0,0
Jamaica,388,Americas,Caribbean,20200212,0,0,0,0
Jamaica,388,Americas,Caribbean,20200213,0,0,0,0
Jamaica,388,Americas,Caribbean,20200214,0,0,0,0
Jamaica,388,Americas,Caribbean,20200215,0,0,0,0
Jamaica,388,Americas,Caribbean,20200216,0,0,0,0
Jamaica,388,Americas,Caribbean,20200217,0,0,0,0
Jamaica,388,Americas,Caribbean,20200218,0,0,0,0
Jamaica,388,Americas,Caribbean,20200219,0,0,0,0
Jamaica,388,Americas,Caribbean,20200220,0,0,0,0
Jamaica,388,Americas,Caribbean,20200221,0,0,0,0
Jamaica,388,Americas,Caribbean,20200222,0,0,0,0
Jamaica,388,Americas,Caribbean,20200223,0,0,0,0
Jamaica,388,Americas,Caribbean,20200224,0,0,0,0
Jamaica,388,Americas,Caribbean,20200225,0,0,0,0
Jamaica,388,Americas,Caribbean,20200226,0,0,0,0
Jamaica,388,Americas,Caribbean,20200227,0,0,0,0
Jamaica,388,Americas,Caribbean,20200228,0,0,0,0
Jamaica,388,Americas,Caribbean,20200229,0,0,0,0
Jamaica,388,Americas,Caribbean,20200301,0,0,0,0
Jamaica,388,Americas,Caribbean,20200302,0,0,0,0
Jamaica,388,Americas,Caribbean,20200303,0,0,0,0
Jamaica,388,Americas,Caribbean,20200304,0,0,0,0
Jamaica,388,Americas,Caribbean,20200305,0,0,0,0
Jamaica,388,Americas,Caribbean,20200306,0,0,0,0
Jamaica,388,Americas,Caribbean,20200307,0,0,0,0
Jamaica,388,Americas,Caribbean,20200308,0,0,0,0
Jamaica,388,Americas,Caribbean,20200309,0,0,0,0
Jamaica,388,Americas,Caribbean,20200310,0,0,0,0
Jamaica,388,Americas,Caribbean,20200311,1,0,0,0
Jamaica,388,Americas,Caribbean,20200312,2,0,0,0
Jamaica,388,Americas,Caribbean,20200313,8,0,0,0
Jamaica,388,Americas,Caribbean,20200314,8,0,0,0
Jamaica,388,Americas,Caribbean,20200315,10,0,0,0
Jamaica,388,Americas,Caribbean,20200316,10,1,0,2
Jamaica,388,Americas,Caribbean,20200317,12,0,0,2
Jamaica,388,Americas,Caribbean,20200318,13,0,0,2
Jamaica,388,Americas,Caribbean,20200319,15,1,1,2
Jamaica,388,Americas,Caribbean,20200320,16,0,1,2
Jamaica,388,Americas,Caribbean,20200321,16,3,1,2
Jamaica,388,Americas,Caribbean,20200322,19,2,1,2
Jamaica,388,Americas,Caribbean,20200323,19,1,1,2
Jamaica,388,Americas,Caribbean,20200324,21,0,1,2
Jamaica,388,Americas,Caribbean,20200325,26,2,1,2
Jamaica,388,Americas,Caribbean,20200326,26,3,1,2
Jamaica,388,Americas,Caribbean,20200327,26,1,1,2
Jamaica,388,Americas,Caribbean,20200328,30,6,1,2
Jamaica,388,Americas,Caribbean,20200329,32,4,1,2
Jamaica,388,Americas,Caribbean,20200330,36,0,1,2
Jamaica,388,Americas,Caribbean,20200331,36,1,1,2
Jamaica,388,Americas,Caribbean,20200401,44,6,3,2
Jamaica,388,Americas,Caribbean,20200402,47,9,3,2
Jamaica,388,Americas,Caribbean,20200403,47,2,3,2
Jamaica,388,Americas,Caribbean,20200404,53,10,3,7
Jamaica,388,Americas,Caribbean,20200405,58,0,3,8
Jamaica,388,Americas,Caribbean,20200406,58,5,3,8
Jamaica,388,Americas,Caribbean,20200407,63,8,3,8
Jamaica,388,Americas,Caribbean,20200408,63,1,4,10
Jamaica,388,Americas,Caribbean,20200409,63,1,4,12
Jamaica,388,Americas,Caribbean,20200410,63,8,4,13
Jamaica,388,Americas,Caribbean,20200411,65,5,4,13
Jamaica,388,Americas,Caribbean,20200412,69,11,4,13
Jamaica,388,Americas,Caribbean,20200413,73,3,4,19
Jamaica,388,Americas,Caribbean,20200414,73,2,4,19
Jamaica,388,Americas,Caribbean,20200415,125,4,5,21
Jamaica,388,Americas,Caribbean,20200416,143,18,5,21
Jamaica,388,Americas,Caribbean,20200417,143,17,5,25
Jamaica,388,Americas,Caribbean,20200418,163,2,5,25
Japan,392,Asia,Eastern Asia,20200122,2,0,0,0
Japan,392,Asia,Eastern Asia,20200123,2,0,0,0
Japan,392,Asia,Eastern Asia,20200124,2,0,0,0
Japan,392,Asia,Eastern Asia,20200125,2,0,0,0
Japan,392,Asia,Eastern Asia,20200126,4,0,0,1
Japan,392,Asia,Eastern Asia,20200127,4,0,0,1
Japan,392,Asia,Eastern Asia,20200128,7,1,0,1
Japan,392,Asia,Eastern Asia,20200129,7,1,0,1
Japan,392,Asia,Eastern Asia,20200130,11,1,0,1
Japan,392,Asia,Eastern Asia,20200131,15,0,0,1
Japan,392,Asia,Eastern Asia,20200201,20,0,0,1
Japan,392,Asia,Eastern Asia,20200202,20,3,0,1
Japan,392,Asia,Eastern Asia,20200203,20,3,0,1
Japan,392,Asia,Eastern Asia,20200204,22,0,0,1
Japan,392,Asia,Eastern Asia,20200205,22,2,0,1
Japan,392,Asia,Eastern Asia,20200206,22,1,0,1
Japan,392,Asia,Eastern Asia,20200207,25,3,0,1
Japan,392,Asia,Eastern Asia,20200208,25,3,0,1
Japan,392,Asia,Eastern Asia,20200209,26,0,0,1
Japan,392,Asia,Eastern Asia,20200210,26,2,0,4
Japan,392,Asia,Eastern Asia,20200211,26,3,0,9
Japan,392,Asia,Eastern Asia,20200212,28,1,0,9
Japan,392,Asia,Eastern Asia,20200213,28,2,1,9
Japan,392,Asia,Eastern Asia,20200214,29,2,1,9
Japan,392,Asia,Eastern Asia,20200215,43,7,1,12
Japan,392,Asia,Eastern Asia,20200216,59,8,1,12
Japan,392,Asia,Eastern Asia,20200217,66,6,1,12
Japan,392,Asia,Eastern Asia,20200218,74,7,1,13
Japan,392,Asia,Eastern Asia,20200219,84,7,1,18
Japan,392,Asia,Eastern Asia,20200220,94,1,1,18
Japan,392,Asia,Eastern Asia,20200221,105,11,1,22
Japan,392,Asia,Eastern Asia,20200222,122,13,1,22
Japan,392,Asia,Eastern Asia,20200223,147,28,1,22
Japan,392,Asia,Eastern Asia,20200224,159,5,1,22
Japan,392,Asia,Eastern Asia,20200225,170,12,1,22
Japan,392,Asia,Eastern Asia,20200226,189,3,2,22
Japan,392,Asia,Eastern Asia,20200227,214,27,4,22
Japan,392,Asia,Eastern Asia,20200228,228,29,4,22
Japan,392,Asia,Eastern Asia,20200229,241,11,5,32
Japan,392,Asia,Eastern Asia,20200301,256,4,6,32
Japan,392,Asia,Eastern Asia,20200302,274,9,6,32
Japan,392,Asia,Eastern Asia,20200303,293,55,6,43
Japan,392,Asia,Eastern Asia,20200304,331,45,6,43
Japan,392,Asia,Eastern Asia,20200305,360,53,6,43
Japan,392,Asia,Eastern Asia,20200306,420,42,6,46
Japan,392,Asia,Eastern Asia,20200307,461,76,6,76
Japan,392,Asia,Eastern Asia,20200308,502,64,6,76
Japan,392,Asia,Eastern Asia,20200309,511,37,10,76
Japan,392,Asia,Eastern Asia,20200310,581,49,10,101
Japan,392,Asia,Eastern Asia,20200311,639,71,15,118
Japan,392,Asia,Eastern Asia,20200312,639,40,16,118
Japan,392,Asia,Eastern Asia,20200313,701,109,19,118
Japan,392,Asia,Eastern Asia,20200314,773,77,22,118
Japan,392,Asia,Eastern Asia,20200315,839,103,22,118
Japan,392,Asia,Eastern Asia,20200316,839,12,27,144
Japan,392,Asia,Eastern Asia,20200317,878,85,29,144
Japan,392,Asia,Eastern Asia,20200318,889,164,29,144
Japan,392,Asia,Eastern Asia,20200319,924,101,29,150
Japan,392,Asia,Eastern Asia,20200320,963,39,33,191
Japan,392,Asia,Eastern Asia,20200321,1007,120,35,232
Japan,392,Asia,Eastern Asia,20200322,1101,103,41,235
Japan,392,Asia,Eastern Asia,20200323,1128,195,42,235
Japan,392,Asia,Eastern Asia,20200324,1193,175,43,285
Japan,392,Asia,Eastern Asia,20200325,1307,176,45,310
Japan,392,Asia,Eastern Asia,20200326,1387,98,47,359
Japan,392,Asia,Eastern Asia,20200327,1468,23,49,372
Japan,392,Asia,Eastern Asia,20200328,1693,275,52,404
Japan,392,Asia,Eastern Asia,20200329,1866,197,54,424
Japan,392,Asia,Eastern Asia,20200330,1866,223,54,424
Japan,392,Asia,Eastern Asia,20200331,1953,111,56,424
Japan,392,Asia,Eastern Asia,20200401,2178,141,57,472
Japan,392,Asia,Eastern Asia,20200402,2495,416,62,472
Japan,392,Asia,Eastern Asia,20200403,2617,133,63,514
Japan,392,Asia,Eastern Asia,20200404,3139,288,77,514
Japan,392,Asia,Eastern Asia,20200405,3139,87,77,514
Japan,392,Asia,Eastern Asia,20200406,3654,372,85,575
Japan,392,Asia,Eastern Asia,20200407,3906,781,92,592
Japan,392,Asia,Eastern Asia,20200408,4257,647,93,622
Japan,392,Asia,Eastern Asia,20200409,4667,816,94,632
Japan,392,Asia,Eastern Asia,20200410,5530,481,99,685
Japan,392,Asia,Eastern Asia,20200411,6005,840,99,762
Japan,392,Asia,Eastern Asia,20200412,6748,222,108,762
Japan,392,Asia,Eastern Asia,20200413,7370,324,123,784
Japan,392,Asia,Eastern Asia,20200414,7645,91,143,799
Japan,392,Asia,Eastern Asia,20200415,8100,1611,146,853
Japan,392,Asia,Eastern Asia,20200416,8626,327,178,901
Japan,392,Asia,Eastern Asia,20200417,9787,714,190,935
Japan,392,Asia,Eastern Asia,20200418,10296,1770,222,1069
Jordan,400,Asia,Western Asia,20200122,0,0,0,0
Jordan,400,Asia,Western Asia,20200123,0,0,0,0
Jordan,400,Asia,Western Asia,20200124,0,0,0,0
Jordan,400,Asia,Western Asia,20200125,0,0,0,0
Jordan,400,Asia,Western Asia,20200126,0,0,0,0
Jordan,400,Asia,Western Asia,20200127,0,0,0,0
Jordan,400,Asia,Western Asia,20200128,0,0,0,0
Jordan,400,Asia,Western Asia,20200129,0,0,0,0
Jordan,400,Asia,Western Asia,20200130,0,0,0,0
Jordan,400,Asia,Western Asia,20200131,0,0,0,0
Jordan,400,Asia,Western Asia,20200201,0,0,0,0
Jordan,400,Asia,Western Asia,20200202,0,0,0,0
Jordan,400,Asia,Western Asia,20200203,0,0,0,0
Jordan,400,Asia,Western Asia,20200204,0,0,0,0
Jordan,400,Asia,Western Asia,20200205,0,0,0,0
Jordan,400,Asia,Western Asia,20200206,0,0,0,0
Jordan,400,Asia,Western Asia,20200207,0,0,0,0
Jordan,400,Asia,Western Asia,20200208,0,0,0,0
Jordan,400,Asia,Western Asia,20200209,0,0,0,0
Jordan,400,Asia,Western Asia,20200210,0,0,0,0
Jordan,400,Asia,Western Asia,20200211,0,0,0,0
Jordan,400,Asia,Western Asia,20200212,0,0,0,0
Jordan,400,Asia,Western Asia,20200213,0,0,0,0
Jordan,400,Asia,Western Asia,20200214,0,0,0,0
Jordan,400,Asia,Western Asia,20200215,0,0,0,0
Jordan,400,Asia,Western Asia,20200216,0,0,0,0
Jordan,400,Asia,Western Asia,20200217,0,0,0,0
Jordan,400,Asia,Western Asia,20200218,0,0,0,0
Jordan,400,Asia,Western Asia,20200219,0,0,0,0
Jordan,400,Asia,Western Asia,20200220,0,0,0,0
Jordan,400,Asia,Western Asia,20200221,0,0,0,0
Jordan,400,Asia,Western Asia,20200222,0,0,0,0
Jordan,400,Asia,Western Asia,20200223,0,0,0,0
Jordan,400,Asia,Western Asia,20200224,0,0,0,0
Jordan,400,Asia,Western Asia,20200225,0,0,0,0
Jordan,400,Asia,Western Asia,20200226,0,0,0,0
Jordan,400,Asia,Western Asia,20200227,0,0,0,0
Jordan,400,Asia,Western Asia,20200228,0,0,0,0
Jordan,400,Asia,Western Asia,20200229,0,0,0,0
Jordan,400,Asia,Western Asia,20200301,0,0,0,0
Jordan,400,Asia,Western Asia,20200302,0,0,0,0
Jordan,400,Asia,Western Asia,20200303,1,0,0,0
Jordan,400,Asia,Western Asia,20200304,1,0,0,0
Jordan,400,Asia,Western Asia,20200305,1,0,0,0
Jordan,400,Asia,Western Asia,20200306,1,0,0,0
Jordan,400,Asia,Western Asia,20200307,1,0,0,0
Jordan,400,Asia,Western Asia,20200308,1,0,0,0
Jordan,400,Asia,Western Asia,20200309,1,0,0,0
Jordan,400,Asia,Western Asia,20200310,1,0,0,0
Jordan,400,Asia,Western Asia,20200311,1,0,0,0
Jordan,400,Asia,Western Asia,20200312,1,0,0,0
Jordan,400,Asia,Western Asia,20200313,1,0,0,1
Jordan,400,Asia,Western Asia,20200314,1,0,0,1
Jordan,400,Asia,Western Asia,20200315,8,0,0,1
Jordan,400,Asia,Western Asia,20200316,17,3,0,1
Jordan,400,Asia,Western Asia,20200317,34,0,0,1
Jordan,400,Asia,Western Asia,20200318,52,1,0,1
Jordan,400,Asia,Western Asia,20200319,69,2,0,1
Jordan,400,Asia,Western Asia,20200320,85,5,0,1
Jordan,400,Asia,Western Asia,20200321,85,8,0,1
Jordan,400,Asia,Western Asia,20200322,112,0,0,1
Jordan,400,Asia,Western Asia,20200323,127,10,0,1
Jordan,400,Asia,Western Asia,20200324,154,3,0,1
Jordan,400,Asia,Western Asia,20200325,172,17,0,1
Jordan,400,Asia,Western Asia,20200326,212,34,0,1
Jordan,400,Asia,Western Asia,20200327,235,34,1,18
Jordan,400,Asia,Western Asia,20200328,246,8,1,18
Jordan,400,Asia,Western Asia,20200329,259,29,3,18
Jordan,400,Asia,Western Asia,20200330,268,23,5,26
Jordan,400,Asia,Western Asia,20200331,274,47,5,30
Jordan,400,Asia,Western Asia,20200401,278,6,5,36
Jordan,400,Asia,Western Asia,20200402,299,1,5,45
Jordan,400,Asia,Western Asia,20200403,310,13,5,58
Jordan,400,Asia,Western Asia,20200404,323,57,5,74
Jordan,400,Asia,Western Asia,20200405,345,3,5,110
Jordan,400,Asia,Western Asia,20200406,349,42,6,126
Jordan,400,Asia,Western Asia,20200407,353,13,6,138
Jordan,400,Asia,Western Asia,20200408,358,26,6,150
Jordan,400,Asia,Western Asia,20200409,372,72,7,161
Jordan,400,Asia,Western Asia,20200410,372,66,7,170
Jordan,400,Asia,Western Asia,20200411,381,24,7,177
Jordan,400,Asia,Western Asia,20200412,389,61,7,201
Jordan,400,Asia,Western Asia,20200413,391,77,7,215
Jordan,400,Asia,Western Asia,20200414,397,57,7,235
Jordan,400,Asia,Western Asia,20200415,401,13,7,250
Jordan,400,Asia,Western Asia,20200416,402,19,7,259
Jordan,400,Asia,Western Asia,20200417,407,8,7,265
Jordan,400,Asia,Western Asia,20200418,413,79,7,269
Kazakhstan,398,Asia,Central Asia,20200122,0,0,0,0
Kazakhstan,398,Asia,Central Asia,20200123,0,0,0,0
Kazakhstan,398,Asia,Central Asia,20200124,0,0,0,0
Kazakhstan,398,Asia,Central Asia,20200125,0,0,0,0
Kazakhstan,398,Asia,Central Asia,20200126,0,0,0,0
Kazakhstan,398,Asia,Central Asia,20200127,0,0,0,0
Kazakhstan,398,Asia,Central Asia,20200128,0,0,0,0
Kazakhstan,398,Asia,Central Asia,20200129,0,0,0,0
Kazakhstan,398,Asia,Central Asia,20200130,0,0,0,0
Kazakhstan,398,Asia,Central Asia,20200131,0,0,0,0
Kazakhstan,398,Asia,Central Asia,20200201,0,0,0,0
Kazakhstan,398,Asia,Central Asia,20200202,0,0,0,0
Kazakhstan,398,Asia,Central Asia,20200203,0,0,0,0
Kazakhstan,398,Asia,Central Asia,20200204,0,0,0,0
Kazakhstan,398,Asia,Central Asia,20200205,0,0,0,0
Kazakhstan,398,Asia,Central Asia,20200206,0,0,0,0
Kazakhstan,398,Asia,Central Asia,20200207,0,0,0,0
Kazakhstan,398,Asia,Central Asia,20200208,0,0,0,0
Kazakhstan,398,Asia,Central Asia,20200209,0,0,0,0
Kazakhstan,398,Asia,Central Asia,20200210,0,0,0,0
Kazakhstan,398,Asia,Central Asia,20200211,0,0,0,0
Kazakhstan,398,Asia,Central Asia,20200212,0,0,0,0
Kazakhstan,398,Asia,Central Asia,20200213,0,0,0,0
Kazakhstan,398,Asia,Central Asia,20200214,0,0,0,0
Kazakhstan,398,Asia,Central Asia,20200215,0,0,0,0
Kazakhstan,398,Asia,Central Asia,20200216,0,0,0,0
Kazakhstan,398,Asia,Central Asia,20200217,0,0,0,0
Kazakhstan,398,Asia,Central Asia,20200218,0,0,0,0
Kazakhstan,398,Asia,Central Asia,20200219,0,0,0,0
Kazakhstan,398,Asia,Central Asia,20200220,0,0,0,0
Kazakhstan,398,Asia,Central Asia,20200221,0,0,0,0
Kazakhstan,398,Asia,Central Asia,20200222,0,0,0,0
Kazakhstan,398,Asia,Central Asia,20200223,0,0,0,0
Kazakhstan,398,Asia,Central Asia,20200224,0,0,0,0
Kazakhstan,398,Asia,Central Asia,20200225,0,0,0,0
Kazakhstan,398,Asia,Central Asia,20200226,0,0,0,0
Kazakhstan,398,Asia,Central Asia,20200227,0,0,0,0
Kazakhstan,398,Asia,Central Asia,20200228,0,0,0,0
Kazakhstan,398,Asia,Central Asia,20200229,0,0,0,0
Kazakhstan,398,Asia,Central Asia,20200301,0,0,0,0
Kazakhstan,398,Asia,Central Asia,20200302,0,0,0,0
Kazakhstan,398,Asia,Central Asia,20200303,0,0,0,0
Kazakhstan,398,Asia,Central Asia,20200304,0,0,0,0
Kazakhstan,398,Asia,Central Asia,20200305,0,0,0,0
Kazakhstan,398,Asia,Central Asia,20200306,0,0,0,0
Kazakhstan,398,Asia,Central Asia,20200307,0,0,0,0
Kazakhstan,398,Asia,Central Asia,20200308,0,0,0,0
Kazakhstan,398,Asia,Central Asia,20200309,0,0,0,0
Kazakhstan,398,Asia,Central Asia,20200310,0,0,0,0
Kazakhstan,398,Asia,Central Asia,20200311,0,0,0,0
Kazakhstan,398,Asia,Central Asia,20200312,0,0,0,0
Kazakhstan,398,Asia,Central Asia,20200313,4,0,0,0
Kazakhstan,398,Asia,Central Asia,20200314,6,0,0,0
Kazakhstan,398,Asia,Central Asia,20200315,9,1,0,0
Kazakhstan,398,Asia,Central Asia,20200316,10,0,0,0
Kazakhstan,398,Asia,Central Asia,20200317,33,1,0,0
Kazakhstan,398,Asia,Central Asia,20200318,35,1,0,0
Kazakhstan,398,Asia,Central Asia,20200319,44,2,0,0
Kazakhstan,398,Asia,Central Asia,20200320,49,2,3,0
Kazakhstan,398,Asia,Central Asia,20200321,53,0,0,0
Kazakhstan,398,Asia,Central Asia,20200322,60,6,0,0
Kazakhstan,398,Asia,Central Asia,20200323,62,0,0,0
Kazakhstan,398,Asia,Central Asia,20200324,72,2,0,0
Kazakhstan,398,Asia,Central Asia,20200325,81,4,0,0
Kazakhstan,398,Asia,Central Asia,20200326,111,22,1,2
Kazakhstan,398,Asia,Central Asia,20200327,150,22,1,3
Kazakhstan,398,Asia,Central Asia,20200328,228,4,1,16
Kazakhstan,398,Asia,Central Asia,20200329,284,13,1,20
Kazakhstan,398,Asia,Central Asia,20200330,302,9,1,21
Kazakhstan,398,Asia,Central Asia,20200331,343,21,2,24
Kazakhstan,398,Asia,Central Asia,20200401,380,16,3,26
Kazakhstan,398,Asia,Central Asia,20200402,435,50,3,27
Kazakhstan,398,Asia,Central Asia,20200403,464,39,6,29
Kazakhstan,398,Asia,Central Asia,20200404,531,14,5,36
Kazakhstan,398,Asia,Central Asia,20200405,584,16,6,42
Kazakhstan,398,Asia,Central Asia,20200406,662,83,6,46
Kazakhstan,398,Asia,Central Asia,20200407,697,27,6,51
Kazakhstan,398,Asia,Central Asia,20200408,727,112,7,54
Kazakhstan,398,Asia,Central Asia,20200409,781,14,8,60
Kazakhstan,398,Asia,Central Asia,20200410,812,63,10,64
Kazakhstan,398,Asia,Central Asia,20200411,865,171,10,81
Kazakhstan,398,Asia,Central Asia,20200412,951,72,10,99
Kazakhstan,398,Asia,Central Asia,20200413,1091,158,12,138
Kazakhstan,398,Asia,Central Asia,20200414,1232,9,14,203
Kazakhstan,398,Asia,Central Asia,20200415,1295,218,16,240
Kazakhstan,398,Asia,Central Asia,20200416,1402,221,17,277
Kazakhstan,398,Asia,Central Asia,20200417,1546,180,17,347
Kazakhstan,398,Asia,Central Asia,20200418,1615,311,17,377
Kenya,404,Africa,Eastern Africa,20200122,0,0,0,0
Kenya,404,Africa,Eastern Africa,20200123,0,0,0,0
Kenya,404,Africa,Eastern Africa,20200124,0,0,0,0
Kenya,404,Africa,Eastern Africa,20200125,0,0,0,0
Kenya,404,Africa,Eastern Africa,20200126,0,0,0,0
Kenya,404,Africa,Eastern Africa,20200127,0,0,0,0
Kenya,404,Africa,Eastern Africa,20200128,0,0,0,0
Kenya,404,Africa,Eastern Africa,20200129,0,0,0,0
Kenya,404,Africa,Eastern Africa,20200130,0,0,0,0
Kenya,404,Africa,Eastern Africa,20200131,0,0,0,0
Kenya,404,Africa,Eastern Africa,20200201,0,0,0,0
Kenya,404,Africa,Eastern Africa,20200202,0,0,0,0
Kenya,404,Africa,Eastern Africa,20200203,0,0,0,0
Kenya,404,Africa,Eastern Africa,20200204,0,0,0,0
Kenya,404,Africa,Eastern Africa,20200205,0,0,0,0
Kenya,404,Africa,Eastern Africa,20200206,0,0,0,0
Kenya,404,Africa,Eastern Africa,20200207,0,0,0,0
Kenya,404,Africa,Eastern Africa,20200208,0,0,0,0
Kenya,404,Africa,Eastern Africa,20200209,0,0,0,0
Kenya,404,Africa,Eastern Africa,20200210,0,0,0,0
Kenya,404,Africa,Eastern Africa,20200211,0,0,0,0
Kenya,404,Africa,Eastern Africa,20200212,0,0,0,0
Kenya,404,Africa,Eastern Africa,20200213,0,0,0,0
Kenya,404,Africa,Eastern Africa,20200214,0,0,0,0
Kenya,404,Africa,Eastern Africa,20200215,0,0,0,0
Kenya,404,Africa,Eastern Africa,20200216,0,0,0,0
Kenya,404,Africa,Eastern Africa,20200217,0,0,0,0
Kenya,404,Africa,Eastern Africa,20200218,0,0,0,0
Kenya,404,Africa,Eastern Africa,20200219,0,0,0,0
Kenya,404,Africa,Eastern Africa,20200220,0,0,0,0
Kenya,404,Africa,Eastern Africa,20200221,0,0,0,0
Kenya,404,Africa,Eastern Africa,20200222,0,0,0,0
Kenya,404,Africa,Eastern Africa,20200223,0,0,0,0
Kenya,404,Africa,Eastern Africa,20200224,0,0,0,0
Kenya,404,Africa,Eastern Africa,20200225,0,0,0,0
Kenya,404,Africa,Eastern Africa,20200226,0,0,0,0
Kenya,404,Africa,Eastern Africa,20200227,0,0,0,0
Kenya,404,Africa,Eastern Africa,20200228,0,0,0,0
Kenya,404,Africa,Eastern Africa,20200229,0,0,0,0
Kenya,404,Africa,Eastern Africa,20200301,0,0,0,0
Kenya,404,Africa,Eastern Africa,20200302,0,0,0,0
Kenya,404,Africa,Eastern Africa,20200303,0,0,0,0
Kenya,404,Africa,Eastern Africa,20200304,0,0,0,0
Kenya,404,Africa,Eastern Africa,20200305,0,0,0,0
Kenya,404,Africa,Eastern Africa,20200306,0,0,0,0
Kenya,404,Africa,Eastern Africa,20200307,0,0,0,0
Kenya,404,Africa,Eastern Africa,20200308,0,0,0,0
Kenya,404,Africa,Eastern Africa,20200309,0,0,0,0
Kenya,404,Africa,Eastern Africa,20200310,0,0,0,0
Kenya,404,Africa,Eastern Africa,20200311,0,0,0,0
Kenya,404,Africa,Eastern Africa,20200312,0,0,0,0
Kenya,404,Africa,Eastern Africa,20200313,1,0,0,0
Kenya,404,Africa,Eastern Africa,20200314,1,0,0,0
Kenya,404,Africa,Eastern Africa,20200315,3,0,0,0
Kenya,404,Africa,Eastern Africa,20200316,3,0,0,0
Kenya,404,Africa,Eastern Africa,20200317,3,0,0,0
Kenya,404,Africa,Eastern Africa,20200318,3,0,0,0
Kenya,404,Africa,Eastern Africa,20200319,7,1,0,0
Kenya,404,Africa,Eastern Africa,20200320,7,0,0,0
Kenya,404,Africa,Eastern Africa,20200321,7,0,0,0
Kenya,404,Africa,Eastern Africa,20200322,15,1,0,0
Kenya,404,Africa,Eastern Africa,20200323,16,3,0,0
Kenya,404,Africa,Eastern Africa,20200324,25,1,0,0
Kenya,404,Africa,Eastern Africa,20200325,28,4,0,1
Kenya,404,Africa,Eastern Africa,20200326,31,6,1,1
Kenya,404,Africa,Eastern Africa,20200327,31,1,1,1
Kenya,404,Africa,Eastern Africa,20200328,38,6,1,1
Kenya,404,Africa,Eastern Africa,20200329,42,6,1,1
Kenya,404,Africa,Eastern Africa,20200330,50,1,1,1
Kenya,404,Africa,Eastern Africa,20200331,59,0,1,1
Kenya,404,Africa,Eastern Africa,20200401,81,2,1,3
Kenya,404,Africa,Eastern Africa,20200402,110,19,3,4
Kenya,404,Africa,Eastern Africa,20200403,122,17,4,4
Kenya,404,Africa,Eastern Africa,20200404,126,15,4,4
Kenya,404,Africa,Eastern Africa,20200405,142,9,4,4
Kenya,404,Africa,Eastern Africa,20200406,158,29,6,4
Kenya,404,Africa,Eastern Africa,20200407,172,11,6,7
Kenya,404,Africa,Eastern Africa,20200408,179,10,6,9
Kenya,404,Africa,Eastern Africa,20200409,184,1,7,12
Kenya,404,Africa,Eastern Africa,20200410,189,13,7,22
Kenya,404,Africa,Eastern Africa,20200411,191,17,7,24
Kenya,404,Africa,Eastern Africa,20200412,197,31,8,25
Kenya,404,Africa,Eastern Africa,20200413,208,26,9,40
Kenya,404,Africa,Eastern Africa,20200414,216,12,9,41
Kenya,404,Africa,Eastern Africa,20200415,225,26,10,53
Kenya,404,Africa,Eastern Africa,20200416,234,29,11,53
Kenya,404,Africa,Eastern Africa,20200417,246,10,11,53
Kenya,404,Africa,Eastern Africa,20200418,262,46,12,60
Kuwait,414,Asia,Western Asia,20200122,0,0,0,0
Kuwait,414,Asia,Western Asia,20200123,0,0,0,0
Kuwait,414,Asia,Western Asia,20200124,0,0,0,0
Kuwait,414,Asia,Western Asia,20200125,0,0,0,0
Kuwait,414,Asia,Western Asia,20200126,0,0,0,0
Kuwait,414,Asia,Western Asia,20200127,0,0,0,0
Kuwait,414,Asia,Western Asia,20200128,0,0,0,0
Kuwait,414,Asia,Western Asia,20200129,0,0,0,0
Kuwait,414,Asia,Western Asia,20200130,0,0,0,0
Kuwait,414,Asia,Western Asia,20200131,0,0,0,0
Kuwait,414,Asia,Western Asia,20200201,0,0,0,0
Kuwait,414,Asia,Western Asia,20200202,0,0,0,0
Kuwait,414,Asia,Western Asia,20200203,0,0,0,0
Kuwait,414,Asia,Western Asia,20200204,0,0,0,0
Kuwait,414,Asia,Western Asia,20200205,0,0,0,0
Kuwait,414,Asia,Western Asia,20200206,0,0,0,0
Kuwait,414,Asia,Western Asia,20200207,0,0,0,0
Kuwait,414,Asia,Western Asia,20200208,0,0,0,0
Kuwait,414,Asia,Western Asia,20200209,0,0,0,0
Kuwait,414,Asia,Western Asia,20200210,0,0,0,0
Kuwait,414,Asia,Western Asia,20200211,0,0,0,0
Kuwait,414,Asia,Western Asia,20200212,0,0,0,0
Kuwait,414,Asia,Western Asia,20200213,0,0,0,0
Kuwait,414,Asia,Western Asia,20200214,0,0,0,0
Kuwait,414,Asia,Western Asia,20200215,0,0,0,0
Kuwait,414,Asia,Western Asia,20200216,0,0,0,0
Kuwait,414,Asia,Western Asia,20200217,0,0,0,0
